Date,SPX,GLD,USO,SLV,EUR/USD,Price,Volume,Market_Cap
12/19/2011,1205.349976,154.869995,36.200001,27.959999,1.303696,154.869995,4056,628152.7
12/20/2011,1241.300049,156.979996,37.560001,28.77,1.300779,156.979996,4085,641263.28
12/21/2011,1243.719971,157.160004,38.110001,28.6,1.308798,157.160004,3352,526800.33
12/22/2011,1254.0,156.039993,38.279999,28.360001,1.304002,156.039993,5899,920479.92
12/23/2011,1265.329956,156.309998,38.490002,28.280001,1.305602,156.309998,5191,811405.2
12/27/2011,1265.430054,154.910004,39.060001,27.870001,1.305057,154.910004,6590,1020856.93
12/28/2011,1249.640015,151.029999,38.34,26.27,1.307207,151.029999,7230,1091946.89
12/29/2011,1263.02002,150.339996,38.41,27.07,1.292725,150.339996,8258,1241507.69
12/30/2011,1257.599976,151.990005,38.110001,26.940001,1.295605,151.990005,6018,914675.85
01-03-2012,1277.060059,155.919998,39.689999,28.83,1.294096,155.919998,8838,1378020.94
01-04-2012,1277.300049,156.710007,39.77,28.389999,1.305602,156.710007,4022,630287.65
01-05-2012,1281.060059,157.779999,39.169998,28.51,1.293142,157.779999,2870,452828.6
01-06-2012,1277.810059,157.199997,39.220001,27.91,1.279607,157.199997,3206,503983.19
01-09-2012,1280.699951,156.5,39.080002,28.129999,1.268038,156.5,3949,618018.5
01-10-2012,1292.079956,158.639999,39.34,29.049999,1.277596,158.639999,2435,386288.4
01-11-2012,1292.47998,159.669998,38.919998,29.139999,1.275185,159.669998,7716,1232013.7
01-12-2012,1295.5,160.380005,38.060001,29.309999,1.272394,160.380005,5594,897165.75
1/13/2012,1289.089966,159.259995,38.16,28.82,1.282051,159.259995,8344,1328865.4
1/17/2012,1293.670044,160.5,38.790001,29.190001,1.266705,160.5,5653,907306.5
1/18/2012,1308.040039,161.600006,38.830002,29.65,1.2746,161.600006,9135,1476216.05
1/19/2012,1314.5,161.220001,38.689999,29.74,1.286604,161.220001,4786,771598.92
1/20/2012,1315.380005,162.070007,37.779999,31.219999,1.296496,162.070007,2267,367412.71
1/23/2012,1316.0,163.160004,38.389999,31.389999,1.288477,163.160004,2938,479364.09
1/24/2012,1314.650024,162.009995,38.099998,31.08,1.302694,162.009995,8776,1421799.72
1/25/2012,1326.060059,166.419998,38.349998,32.369999,1.304104,166.419998,4144,689644.47
1/26/2012,1318.430054,167.270004,38.369999,32.43,1.310736,167.270004,5025,840531.77
1/27/2012,1316.329956,168.970001,38.299999,32.959999,1.309278,168.970001,4181,706463.57
1/30/2012,1313.01001,168.029999,38.009998,32.529999,1.320795,168.029999,5535,930046.04
1/31/2012,1312.410034,169.309998,37.82,32.279999,1.313957,169.309998,6511,1102377.4
02-01-2012,1324.089966,169.559998,37.380001,32.77,1.307702,169.559998,4252,720969.11
02-02-2012,1325.540039,171.050003,37.130001,33.360001,1.317003,171.050003,9833,1681934.68
02-03-2012,1344.900024,167.639999,37.59,32.689999,1.313715,167.639999,6909,1158224.75
02-06-2012,1344.329956,167.179993,37.330002,32.68,1.312715,167.179993,7494,1252846.87
02-07-2012,1347.050049,169.699997,37.950001,33.259998,1.312164,169.699997,9921,1683593.67
02-08-2012,1349.959961,168.5,38.040001,33.040001,1.324854,168.5,6896,1161976.0
02-09-2012,1351.949951,168.020004,38.330002,32.900002,1.324854,168.020004,3875,651077.52
02-10-2012,1342.640015,167.139999,38.02,32.509998,1.327845,167.139999,5669,947516.65
2/13/2012,1351.77002,167.509995,38.689999,32.75,1.323679,167.509995,2511,420617.6
2/14/2012,1350.5,167.119995,38.84,32.540001,1.315789,167.119995,9826,1642121.07
2/15/2012,1343.22998,168.110001,39.18,32.450001,1.31337,168.110001,1341,225435.51
2/16/2012,1358.040039,168.0,39.279999,32.57,1.305807,168.0,4708,790944.0
2/17/2012,1361.22998,167.350006,39.75,32.279999,1.31268,167.350006,9077,1519036.0
2/21/2012,1362.209961,171.020004,40.580002,33.380001,1.320481,171.020004,2509,429089.19
2/22/2012,1357.660034,172.940002,40.59,33.439999,1.324328,172.940002,7822,1352736.7
2/23/2012,1363.459961,173.020004,41.369999,34.400002,1.325574,173.020004,5315,919601.32
2/24/2012,1365.73999,172.229996,42.009998,34.369999,1.337363,172.229996,5155,887845.63
2/27/2012,1367.589966,171.699997,41.18,34.360001,1.346711,171.699997,1256,215655.2
2/28/2012,1372.180054,173.490005,40.790001,35.830002,1.340662,173.490005,3956,686326.46
2/29/2012,1365.680054,164.289993,40.919998,33.549999,1.3478,164.289993,1800,295721.99
03-01-2012,1374.089966,166.610001,41.75,34.439999,1.33209,166.610001,7546,1257239.07
03-02-2012,1369.630005,166.339996,40.77,33.759998,1.332268,166.339996,5153,857150.0
03-05-2012,1364.329956,165.649994,40.970001,33.029999,1.318618,165.649994,8515,1410509.7
03-06-2012,1343.359985,162.699997,40.130001,32.009998,1.322576,162.699997,4883,794464.09
03-07-2012,1352.630005,163.630005,40.610001,32.41,1.312336,163.630005,7895,1291858.89
03-08-2012,1365.910034,165.279999,40.82,32.849998,1.313991,165.279999,8329,1376617.11
03-09-2012,1370.869995,166.380005,41.09,33.220001,1.327492,166.380005,9459,1573788.47
03-12-2012,1371.089966,165.070007,40.700001,32.630001,1.312508,165.070007,2411,397983.79
3/13/2012,1395.949951,162.300003,40.830002,32.259998,1.316829,162.300003,8046,1305865.82
3/14/2012,1394.280029,159.570007,40.41,31.27,1.308044,159.570007,7761,1238422.82
3/15/2012,1402.599976,161.080002,40.279999,31.530001,1.302253,161.080002,2023,325864.84
3/16/2012,1404.170044,161.300003,41.029999,31.59,1.307873,161.300003,8229,1327337.72
3/19/2012,1409.75,161.589996,41.290001,31.98,1.317714,161.589996,5015,810373.83
3/20/2012,1405.52002,160.130005,40.43,31.15,1.322926,160.130005,1567,250923.72
3/21/2012,1402.890015,160.210007,40.66,31.209999,1.323767,160.210007,7456,1194525.81
3/22/2012,1392.780029,159.570007,40.139999,30.540001,1.321877,159.570007,6285,1002897.49
3/23/2012,1397.109985,161.529999,40.689999,31.24,1.320481,161.529999,4301,694740.53
3/26/2012,1416.51001,164.399994,40.77,31.940001,1.336005,164.399994,1152,189388.79
3/27/2012,1412.52002,163.240005,40.709999,31.59,1.332871,163.240005,6620,1080648.83
3/28/2012,1405.540039,161.509995,40.189999,31.15,1.332623,161.509995,5651,912692.98
3/29/2012,1403.280029,161.279999,39.290001,31.35,1.331381,161.279999,9061,1461358.07
04-02-2012,1419.040039,162.940002,40.029999,32.049999,1.333333,162.940002,3592,585280.49
04-03-2012,1413.380005,159.889999,39.66,31.65,1.322524,159.889999,9270,1482180.29
04-04-2012,1398.959961,157.210007,38.84,30.33,1.314406,157.210007,5667,890909.11
04-05-2012,1398.079956,158.309998,39.259998,30.719999,1.306506,158.309998,7225,1143789.74
04-09-2012,1382.199951,159.369995,38.970001,30.59,1.311131,159.369995,4448,708877.74
04-10-2012,1358.589966,161.100006,38.509998,30.790001,1.30736,161.100006,5007,806627.73
04-11-2012,1368.709961,161.070007,39.009998,30.65,1.311992,161.070007,6861,1105101.32
04-12-2012,1387.569946,162.699997,39.439999,31.42,1.318913,162.699997,5121,833186.68
4/16/2012,1369.569946,160.460007,39.18,30.559999,1.31268,160.460007,2944,472394.26
4/17/2012,1390.780029,160.25,39.639999,30.799999,1.313543,160.25,8023,1285685.75
4/18/2012,1385.140015,159.309998,39.049999,30.639999,1.311992,159.309998,7980,1271293.78
4/19/2012,1376.920044,159.429993,38.959999,30.799999,1.314579,159.429993,8914,1421158.96
4/23/2012,1366.939941,159.070007,39.029999,29.969999,1.315201,159.070007,6783,1078971.86
4/24/2012,1371.969971,159.300003,39.169998,29.93,1.319784,159.300003,7032,1120197.62
4/25/2012,1390.689941,159.619995,39.41,29.860001,1.323276,159.619995,9048,1444241.71
4/26/2012,1399.97998,161.029999,39.529999,30.18,1.319087,161.029999,2751,442993.53
4/30/2012,1397.910034,161.880005,39.68,30.110001,1.323977,161.880005,5244,848898.75
05-01-2012,1405.819946,161.320007,40.150002,30.059999,1.323977,161.320007,3652,589140.67
05-02-2012,1402.310059,160.589996,39.889999,29.780001,1.314752,160.589996,4787,768744.31
05-03-2012,1391.569946,158.970001,38.830002,29.290001,1.315616,158.970001,2598,413004.06
05-07-2012,1369.579956,159.080002,37.049999,29.209999,1.306165,159.080002,2581,410585.49
05-08-2012,1363.719971,156.0,36.869999,28.65,1.299545,156.0,4051,631956.0
05-09-2012,1354.579956,154.470001,36.52,28.379999,1.293661,154.470001,5294,817764.19
05-10-2012,1357.98999,154.770004,36.610001,28.25,1.293494,154.770004,1884,291586.69
5/14/2012,1338.349976,151.330002,35.610001,27.42,1.283203,151.330002,8666,1311425.8
5/15/2012,1330.660034,149.740005,35.279999,26.860001,1.273561,149.740005,1841,275671.35
5/16/2012,1324.800049,149.460007,35.049999,26.370001,1.273075,149.460007,1485,221948.11
5/17/2012,1304.859985,152.800003,35.040001,27.24,1.269841,152.800003,3452,527465.61
5/21/2012,1315.98999,154.649994,35.150002,27.68,1.281066,154.649994,4494,694997.07
5/22/2012,1316.630005,152.080002,34.48,27.34,1.266464,152.080002,3940,599195.21
5/23/2012,1318.859985,151.619995,34.09,27.049999,1.256124,151.619995,9579,1452367.93
5/24/2012,1320.680054,151.410004,34.259998,27.440001,1.253604,151.410004,9134,1382978.98
5/29/2012,1332.420044,151.020004,34.23,27.1,1.247816,151.020004,7595,1146996.93
5/30/2012,1313.319946,151.910004,33.02,27.120001,1.237471,151.910004,1901,288780.92
5/31/2012,1310.329956,151.619995,32.610001,26.959999,1.236247,151.619995,8567,1298928.5
06-04-2012,1278.180054,157.320007,31.76,27.459999,1.250938,157.320007,7753,1219702.01
06-05-2012,1285.5,157.139999,31.76,27.719999,1.246261,157.139999,7623,1197878.21
06-06-2012,1315.130005,157.210007,32.150002,28.51,1.257387,157.210007,8820,1386592.26
06-07-2012,1314.98999,154.5,31.719999,27.790001,1.257071,154.5,7052,1089534.0
06-11-2012,1308.930054,155.360001,30.700001,27.790001,1.247816,155.360001,1015,157690.4
06-12-2012,1324.180054,156.460007,31.42,28.120001,1.250469,156.460007,3572,558875.15
6/13/2012,1314.880005,157.119995,31.1,28.01,1.257387,157.119995,8861,1392240.28
6/14/2012,1329.099976,157.75,31.73,27.82,1.262786,157.75,3016,475774.0
6/18/2012,1344.780029,157.929993,31.32,27.870001,1.259763,157.929993,3110,491162.28
6/19/2012,1357.97998,157.160004,31.68,27.639999,1.26807,157.160004,9812,1542053.96
6/20/2012,1355.689941,155.970001,30.49,27.26,1.26807,155.970001,8117,1266008.5
6/21/2012,1325.51001,152.020004,29.459999,26.120001,1.255178,152.020004,7744,1177242.91
6/25/2012,1313.719971,153.759995,29.799999,26.709999,1.250469,153.759995,9000,1383839.96
6/26/2012,1319.98999,152.619995,29.809999,26.299999,1.248751,152.619995,4049,617958.36
6/27/2012,1331.849976,152.830002,30.200001,26.129999,1.247349,152.830002,8596,1313726.7
6/28/2012,1329.040039,151.050003,29.5,25.629999,1.244091,151.050003,9446,1426818.33
07-02-2012,1365.51001,155.089996,31.43,26.73,1.258178,155.089996,7775,1205824.72
07-03-2012,1374.02002,157.460007,32.939999,27.49,1.260557,157.460007,9172,1444223.18
07-05-2012,1367.579956,155.679993,32.619999,26.879999,1.239157,155.679993,6197,964748.92
07-09-2012,1352.459961,154.039993,32.169998,26.540001,1.23183,154.039993,2341,360607.62
07-10-2012,1341.469971,152.149994,31.52,26.059999,1.22564,152.149994,8352,1270756.75
07-11-2012,1341.449951,152.990005,32.330002,26.25,1.224725,152.990005,8424,1288787.8
07-12-2012,1334.76001,152.589996,32.200001,26.35,1.219274,152.589996,8799,1342639.37
7/16/2012,1353.640015,154.210007,33.119999,26.49,1.226843,154.210007,8569,1321425.55
7/17/2012,1363.670044,153.470001,33.380001,26.469999,1.229559,153.470001,6022,924196.35
7/18/2012,1372.780029,153.050003,33.689999,26.42,1.227747,153.050003,7575,1159353.77
7/19/2012,1376.51001,153.380005,34.639999,26.42,1.227687,153.380005,1802,276390.77
7/23/2012,1350.52002,153.029999,33.0,26.209999,1.212415,153.029999,8724,1335033.71
7/24/2012,1338.310059,153.520004,33.150002,26.219999,1.206185,153.520004,7408,1137276.19
7/25/2012,1337.890015,155.669998,33.209999,26.530001,1.214034,155.669998,5620,874865.39
7/26/2012,1360.02002,156.770004,33.41,26.709999,1.228049,156.770004,7670,1202425.93
7/30/2012,1385.300049,157.429993,33.450001,27.360001,1.225941,157.429993,6987,1099963.36
7/31/2012,1379.319946,156.490005,32.68,27.120001,1.229407,156.490005,8171,1278679.83
08-01-2012,1375.319946,155.139999,33.169998,26.540001,1.22414,155.139999,7961,1235069.53
08-02-2012,1365.0,154.130005,32.599998,26.309999,1.218027,154.130005,8487,1308101.35
08-06-2012,1394.22998,156.300003,34.419998,27.110001,1.239004,156.300003,5962,931860.62
08-07-2012,1401.349976,156.279999,34.91,27.27,1.238697,156.279999,4127,644967.56
08-08-2012,1402.219971,156.479996,34.869999,27.209999,1.237333,156.479996,8878,1389229.4
08-09-2012,1402.800049,156.990005,34.93,27.290001,1.229407,156.990005,8735,1371307.69
8/13/2012,1404.109985,155.990005,34.66,26.92,1.232742,155.990005,3018,470777.84
8/14/2012,1403.930054,155.130005,34.919998,26.959999,1.23259,155.130005,3277,508361.03
8/15/2012,1405.530029,155.630005,35.189999,26.969999,1.228954,155.630005,2726,424247.39
8/16/2012,1415.51001,156.559998,35.560001,27.370001,1.235788,156.559998,4638,726125.27
8/20/2012,1418.130005,157.259995,35.830002,27.950001,1.23533,157.259995,2702,424916.51
8/21/2012,1413.170044,158.830002,35.98,28.370001,1.247661,158.830002,4084,648661.73
8/22/2012,1413.48999,160.539993,36.220001,28.92,1.253447,160.539993,2247,360733.36
8/23/2012,1402.079956,161.889999,35.759998,29.6,1.256124,161.889999,8749,1416375.6
8/27/2012,1410.439941,161.360001,35.610001,29.74,1.250156,161.360001,2567,414211.12
8/28/2012,1409.300049,161.639999,35.790001,29.93,1.257229,161.639999,8722,1409824.07
8/29/2012,1410.48999,160.589996,35.380001,29.75,1.253133,160.589996,8427,1353291.9
8/30/2012,1399.47998,160.520004,35.259998,29.440001,1.251095,160.520004,8148,1307916.99
09-04-2012,1404.939941,164.479996,35.509998,31.360001,1.253447,164.479996,8650,1422751.97
09-05-2012,1403.439941,164.309998,35.57,31.27,1.260239,164.309998,9331,1533176.59
09-06-2012,1432.119995,164.889999,35.23,31.67,1.263264,164.889999,4305,709851.45
09-10-2012,1429.079956,167.289993,35.849998,32.290001,1.276161,167.289993,8248,1379807.86
09-11-2012,1433.560059,167.899994,36.110001,32.41,1.285182,167.899994,1752,294160.79
09-12-2012,1436.560059,167.919998,36.040001,32.209999,1.290323,167.919998,1790,300576.8
9/13/2012,1459.98999,171.309998,36.509998,33.610001,1.299376,171.309998,5552,951113.11
9/17/2012,1461.189941,170.399994,35.75,32.990002,1.311011,170.399994,1300,221519.99
9/18/2012,1459.319946,171.720001,35.57,33.709999,1.304631,171.720001,8903,1528823.17
9/19/2012,1461.050049,171.740005,34.119999,33.57,1.305824,171.740005,5466,938730.87
9/20/2012,1460.26001,171.470001,34.509998,33.580002,1.297353,171.470001,9993,1713499.72
9/24/2012,1456.890015,171.050003,34.09,32.93,1.294163,171.050003,2682,458756.11
9/25/2012,1441.589966,170.770004,33.75,32.68,1.290006,170.770004,5997,1024107.71
9/26/2012,1433.319946,169.809998,33.34,32.869999,1.288162,169.809998,1227,208356.87
9/27/2012,1447.150024,172.339996,34.150002,33.580002,1.291322,172.339996,1700,292977.99
10-01-2012,1444.48999,172.289993,34.25,33.650002,1.288826,172.289993,7606,1310437.69
10-02-2012,1445.75,172.100006,34.02,33.5,1.291656,172.100006,1989,342306.91
10-03-2012,1450.98999,172.410004,32.610001,33.509998,1.292324,172.410004,6397,1102906.8
10-04-2012,1461.400024,173.610001,33.939999,33.93,1.301744,173.610001,5162,896174.83
10-08-2012,1455.880005,172.050003,33.220001,32.970001,1.29769,172.050003,1611,277172.55
10-09-2012,1441.47998,170.990005,34.18,32.830002,1.285843,170.990005,4443,759708.59
10-10-2012,1432.560059,170.839996,33.84,32.950001,1.285843,170.839996,4071,695489.62
10-11-2012,1432.839966,171.320007,34.290001,32.900002,1.293326,171.320007,2734,468388.9
10/15/2012,1440.130005,168.350006,34.0,31.66,1.296849,168.350006,8221,1384005.4
10/16/2012,1454.920044,169.419998,34.130001,31.93,1.310788,169.419998,1795,304108.9
10/17/2012,1460.910034,169.539993,34.099998,32.119999,1.311648,169.539993,7557,1281213.73
10/18/2012,1457.339966,168.789993,34.07,31.73,1.306916,168.789993,4621,779978.56
10/22/2012,1433.819946,167.580002,32.900002,31.389999,1.307019,167.580002,1665,279020.7
10/23/2012,1413.109985,165.429993,31.969999,30.68,1.297353,165.429993,1734,286855.61
10/24/2012,1408.75,164.860001,31.629999,30.709999,1.296512,164.860001,7922,1306020.93
10/25/2012,1412.969971,166.020004,31.780001,31.120001,1.293828,166.020004,2407,399610.15
10/31/2012,1412.160034,166.830002,31.780001,31.27,1.29626,166.830002,9784,1632264.74
11-01-2012,1427.589966,166.070007,32.060001,31.219999,1.296512,166.070007,9943,1651234.08
11-02-2012,1414.199951,162.600006,31.35,29.950001,1.294834,162.600006,7037,1144216.24
11-05-2012,1417.26001,163.229996,31.610001,30.17,1.282791,163.229996,5103,832962.67
11-06-2012,1428.390015,166.300003,32.560001,31.01,1.280246,166.300003,9915,1648864.53
11-07-2012,1394.530029,166.490005,31.209999,30.83,1.280803,166.490005,5384,896382.19
11-08-2012,1377.51001,167.990005,31.299999,31.379999,1.275998,167.990005,3964,665912.38
11-09-2012,1379.849976,167.820007,31.73,31.540001,1.274535,167.820007,5428,910927.0
11-12-2012,1380.030029,167.449997,31.59,31.370001,1.272394,167.449997,2175,364203.74
11/13/2012,1374.530029,167.100006,31.41,31.4,1.270971,167.100006,4862,812440.23
11/14/2012,1355.48999,167.139999,31.77,31.639999,1.270971,167.139999,4353,727560.42
11/15/2012,1353.329956,166.089996,31.49,31.530001,1.273237,166.089996,9043,1501951.83
11/16/2012,1359.880005,165.880005,31.93,31.209999,1.278445,165.880005,4408,731199.06
11/19/2012,1386.890015,167.869995,32.669998,32.049999,1.27595,167.869995,4590,770523.28
11/20/2012,1387.810059,167.389999,31.950001,32.110001,1.276944,167.389999,3984,666881.76
11/21/2012,1391.030029,167.559998,32.119999,32.290001,1.281443,167.559998,2317,388236.52
11/23/2012,1409.150024,169.610001,32.32,32.98,1.287515,169.610001,5440,922678.41
11/26/2012,1406.290039,169.429993,32.189999,33.02,1.296596,169.429993,1365,231271.94
11/27/2012,1398.939941,168.710007,31.98,32.93,1.298701,168.710007,6439,1086323.74
11/28/2012,1409.930054,166.550003,31.790001,32.619999,1.293828,166.550003,4046,673861.31
11/29/2012,1415.949951,167.179993,32.169998,33.130001,1.295337,167.179993,9981,1668623.51
11/30/2012,1416.180054,166.050003,32.560001,32.360001,1.297353,166.050003,6631,1101077.57
12-03-2012,1409.459961,166.130005,32.599998,32.52,1.29968,166.130005,9245,1535871.9
12-05-2012,1409.280029,164.119995,32.220001,31.82,1.309929,164.119995,3039,498760.66
12-06-2012,1413.939941,164.5,31.66,31.93,1.307019,164.5,2719,447275.5
12-07-2012,1418.069946,165.160004,31.530001,32.029999,1.296344,165.160004,1983,327512.29
12-10-2012,1418.550049,165.800003,31.389999,32.139999,1.290606,165.800003,8016,1329052.82
12-11-2012,1427.839966,165.649994,31.469999,31.91,1.293828,165.649994,9633,1595706.39
12-12-2012,1428.47998,165.770004,31.780001,32.369999,1.301321,165.770004,1279,212019.84
12/13/2012,1419.449951,164.369995,31.58,31.530001,1.306677,164.369995,9201,1512368.32
12/14/2012,1413.579956,164.130005,31.809999,31.17,1.307873,164.130005,2873,471545.5
12/17/2012,1430.359985,164.440002,32.009998,31.200001,1.316586,164.440002,3932,646578.09
12/18/2012,1446.790039,162.080002,32.18,30.65,1.316482,162.080002,1669,270511.52
12/19/2012,1435.810059,161.690002,32.669998,30.110001,1.323101,161.690002,3428,554273.33
12/20/2012,1443.689941,159.729996,32.73,29.0,1.321528,159.729996,3419,546116.86
12/21/2012,1430.150024,160.330002,32.360001,29.0,1.323767,160.330002,8949,1434793.19
12/24/2012,1426.660034,160.619995,32.240002,28.940001,1.3182,160.619995,6641,1066677.39
